"username","Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"kael","spotify:track:1KPDAA9zyJXcEDvFW5inYi","Down the Line","spotify:artist:1bwUhKRmEkOZ1wuTnV9XjC","Beach Fossils","spotify:album:6Kkz3vJXJzemMSQkbsqWQR","Somersault","spotify:artist:1bwUhKRmEkOZ1wuTnV9XjC","Beach Fossils","2017-06-02","https://i.scdn.co/image/ab67616d0000b2734f5dd456ecd31eb5c17d0b07","1","9","158474","","false","0","QM6YT1701409","","2022-02-15T13:57:53Z","brooklyn indie,indie garage rock,indie rock,indie surf,popgaze,shoegaze","0.603","0.743","7","-6.569","1","0.0395","0.24","0.00392","0.147","0.533","162.265","4","","Bayonet Records","C 2017 Bayonet Records, P 2017 Secretly Publishing"
"kael","spotify:track:0zMAvsQmaQ4DGsmXtKixpn","Burning Pile","spotify:artist:0e86yPdC41PGRkLp2Q1Bph","Mother Mother","spotify:album:0X7S0TEZ5NJsSxmyTnfYi2","O My Heart","spotify:artist:0e86yPdC41PGRkLp2Q1Bph","Mother Mother","2008-09-23","https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c","1","2","262173","https://p.scdn.co/mp3-preview/c0776bcb74774471dc4493db2486ff79169cdf98?cid=9950ac751e34487dbbe027c4fd7f8e99","false","76","CAL450882102","","2022-02-15T13:57:47Z","pov: indie,vancouver indie","0.516","0.755","5","-3.724","1","0.0383","0.0633","0.00103","0.107","0.165","140.099","4","","Last Gang","C 2008 Last Gang Records Inc., P 2008 Last Gang Records Inc."
"kael","spotify:track:6zQyu8L8yUuJkl6LbQ6iKU","Cardiac Arrest","spotify:artist:0YhUSm86okLWldQVwJkLlP","Bad Suns","spotify:album:54bO9jrn1NExmpg6Afsc2A","Language & Perspective","spotify:artist:0YhUSm86okLWldQVwJkLlP","Bad Suns","2014-07-01","https://i.scdn.co/image/ab67616d0000b2737cdb6268970ceeb84039819e","1","3","182518","","false","53","USVR91316301","","2022-02-15T13:57:44Z","la indie,modern alternative rock,modern rock,pov: indie","0.616","0.88","1","-3.59","1","0.042","0.0521","0.000717","0.0539","0.751","94.011","4","","Vagrant Records","C © 2014 BMG Rights Management (US) LLC d/b/a Vagrant Records, P ℗ 2014 BMG Rights Management (US) LLC d/b/a Vagrant Records"
"kael","spotify:track:2aR3IqTeVR7lKkGWpfGVBA","moving fast","spotify:artist:62F9BiUmjqeXbBztCwiX1U","Lil Darkie","spotify:album:1s8rFbdld6OUZAtzW4fSVI","moving fast","spotify:artist:62F9BiUmjqeXbBztCwiX1U","Lil Darkie","2021-08-16","https://i.scdn.co/image/ab67616d0000b273c0cd3edab55bdfbc2a73547f","1","1","184000","https://p.scdn.co/mp3-preview/ea2120d4dd63c9b56672b146e4c0a94697efdcb3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","QZS672195240","","2022-02-15T13:57:40Z","glitchcore,meme rap,viral rap","0.854","0.288","7","-18.549","1","0.0871","0.807","0.00367","0.209","0.547","120.032","4","","Lil Darkie","C 2021 Lil Darkie, P 2021 Lil Darkie"
"kael","spotify:track:6ixkZ2Q9gQeh52C6GxbETg","Kids","spotify:artist:0m5FakHKCQdA7UN0PIzMcL","Current Joys","spotify:album:7JNKAh8Cnao2VCKk33ilWB","Kids","spotify:artist:0m5FakHKCQdA7UN0PIzMcL","Current Joys","2015-03-08","https://i.scdn.co/image/ab67616d0000b27349e640de689d8f9c10104f2a","1","1","269142","","false","0","TCACS1677524","","2022-02-15T13:57:38Z","lo-fi indie,pov: indie","0.827","0.66","6","-9.669","1","0.0337","0.508","0.403","0.0756","0.904","113.449","4","","Current Joys","C 2015 Current Joys, P 2015 Current Joys"
"kael","spotify:track:5ruzrDWcT0vuJIOMW7gMnW","The Adults Are Talking","spotify:artist:0epOFNiUfyON9EYx7Tpr6V","The Strokes","spotify:album:2xkZV2Hl1Omi8rk2D7t5lN","The New Abnormal","spotify:artist:0epOFNiUfyON9EYx7Tpr6V","The Strokes","2020-04-10","https://i.scdn.co/image/ab67616d0000b273bfa99afb5ef0d26d5064b23b","1","1","309053","https://p.scdn.co/mp3-preview/213afafcea2fa6b5c7e5fd71c1fd8f4adc3ffba0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","80","USRC11902726","","2022-02-15T13:57:34Z","alternative rock,garage rock,modern rock,permanent wave,rock","0.593","0.749","5","-5.67","1","0.0475","0.0113","0.106","0.314","0.649","164.959","4","","Cult Records/RCA Records","P (P) 2020 RCA Records, a division of Sony Music Entertainment. Cover Painting: ""Bird On Money"", 1981. Artwork by Jean-Michel Basquiat (C) Estate of Jean-Michel Basquiat. Licensed by Artestar, New York. Used by permission."
"kael","spotify:track:3VzULnaqPKf1deQyZ5W4Ah","1980s Horror Film II","spotify:artist:0NIPkIjTV8mB795yEIiPYL","Wallows","spotify:album:7aWXft5ZKnrdLTMQhR2Lur","1980s Horror Film II","spotify:artist:0NIPkIjTV8mB795yEIiPYL","Wallows","2018-10-11","https://i.scdn.co/image/ab67616d0000b273e8e18f9f660f35532377c3fd","1","1","235272","https://p.scdn.co/mp3-preview/8ee441922562b1cde41c41873edf7f928a2009b6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USAT21811470","","2022-02-15T13:57:30Z","pov: indie","0.593","0.658","2","-4.957","1","0.0304","0.0038","0.0126","0.0804","0.27","116.021","4","","Atlantic Records","C © 2018 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2018 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States."
"kael","spotify:track:0X5mtNbqxbiTYkwj0CQc2f","Crash My Car","spotify:artist:0ZxZlO7oWCSYMXhehpyMvE","COIN","spotify:album:3Z62dgkhjWCfLeZ8v9p2Td","Dreamland","spotify:artist:0ZxZlO7oWCSYMXhehpyMvE","COIN","2020-02-21","https://i.scdn.co/image/ab67616d0000b273667a552700a09676a52ccf0f","1","4","188306","","false","0","USSM11902799","","2022-02-15T13:57:28Z","pov: indie","0.244","0.645","5","-5.863","1","0.0456","0.00178","0.00574","0.301","0.529","183.577","5","","The Committee for Sound & Mind","C 2020 The Committee for Sound & Mind under exclusive license to AWAL Recordings America, Inc., P 2020 The Committee for Sound & Mind under exclusive license to AWAL Recordings America, Inc."
"kael","spotify:track:5JHGYGaBr0BLAeTXWR9HzW","Rebel Red","spotify:artist:5rebfYbZVIhbRVcRKWVOAh","HUNNY","spotify:album:6chH5shZJxlk3yXv1MpnnS","Windows II","spotify:artist:5rebfYbZVIhbRVcRKWVOAh","HUNNY","2018-07-06","https://i.scdn.co/image/ab67616d0000b273c5bb0fe6a31153d934ee069c","1","1","201680","https://p.scdn.co/mp3-preview/525204357462ae89e634e05b67329d643455dbf9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","USEP41834001","","2022-02-15T13:57:25Z","indie pop,pov: indie","0.494","0.823","0","-4.783","1","0.0498","0.131","0","0.084","0.479","129.989","4","","Epitaph","C 2018 Epitaph, P 2018 Epitaph"
"kael","spotify:track:4BreyjJu4w5EUhTKPIQymq","Uncomfortable","spotify:artist:0NIPkIjTV8mB795yEIiPYL","Wallows","spotify:album:7wBwFsf0eqNyFVq5f53OyG","Uncomfortable","spotify:artist:0NIPkIjTV8mB795yEIiPYL","Wallows","2017-09-13","https://i.scdn.co/image/ab67616d0000b2737e20b2fb207b843f967890d6","1","1","294015","https://p.scdn.co/mp3-preview/b30b3a99c5a7f4aa6e022537f4ba04dce9ed1ea5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USAT21801168","","2022-02-15T13:57:23Z","pov: indie","0.395","0.768","2","-2.81","1","0.0311","0.115","0.0204","0.286","0.251","142.016","4","","Atlantic Records","C © 2018 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside the United States. A Warner Music Group Company, P ℗ 2018 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside the United States. A Warner Music Group Company"
