"username","Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"brandon","spotify:track:0WJepicq4yeVWn68LpqErt","Fever Dream","spotify:artist:4M5nCE77Qaxayuhp3fVn4V","Iron & Wine","spotify:album:20OPxsW0aYB6InxDImJRdt","Our Endless Numbered Days","spotify:artist:4M5nCE77Qaxayuhp3fVn4V","Iron & Wine","2004-03-23","https://i.scdn.co/image/ab67616d0000b2734169327dcda169b6c0daed3b","1","10","256200","","false","0","USSUB0400103","","2016-04-29T21:07:07Z","acoustic pop,chamber pop,indie folk,indie rock,stomp and holler","0.535","0.114","9","-16.671","1","0.0341","0.864","0.00721","0.107","0.356","109.28","4","","Sub Pop","C Sub Pop Records, P Sub Pop Records"
"brandon","spotify:track:3Tm6srHVF3aHS2nWCRaXo0","Laughter","spotify:artist:4qKpLkR911SUlnd4HAtF79","Nathaniel Rateliff","spotify:album:6Kq1wGlsadyj4jQhjTO6CE","Closer","spotify:artist:4qKpLkR911SUlnd4HAtF79","Nathaniel Rateliff","2015-01-27","https://i.scdn.co/image/ab67616d0000b2738acd90c335d1cafc3fb45823","1","4","199233","https://p.scdn.co/mp3-preview/79a477997247c2e469fa021e4738fb137a08a3da?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","USDM21400004","","2016-04-29T20:45:37Z","indie folk,new americana,stomp and holler","0.488","0.136","0","-17.955","1","0.0418","0.955","0.549","0.101","0.176","117.364","4","","Mod y Vi Records","C (C) 2015 Mod y Vi Records, P (P) 2015 Mod y Vi Records"
"brandon","spotify:track:7xDydFFgyOYit7yAUsRhrI","Flume","spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ","Bon Iver","spotify:album:4SxFsOO0h4Nz3lFJuysKq5","For Emma, Forever Ago","spotify:artist:4LEiUm1SRbFMgfqnQTwUbQ","Bon Iver","2008-02-19","https://i.scdn.co/image/ab67616d0000b2730b1993db92eecc2dd5021293","1","1","219000","","false","0","US38Y0811501","","2016-04-29T20:40:58Z","chamber pop,eau claire indie,indie folk,melancholia,modern rock","0.437","0.143","11","-17.012","1","0.0329","0.927","0.0336","0.109","0.0868","132.87","4","","Jagjaguwar","C 2008 Jagjaguwar, P 2008 Jagjaguwar"
"brandon","spotify:track:3ImYc5hhlFtS7GCwo6R1R4","Sleep All Summer","spotify:artist:6j9elOE3U0Fklu0ATR9nQ0","Crooked Fingers","spotify:album:300X9iphkJZZ8ZZwIDGFSK","Dignity and Shame","spotify:artist:6j9elOE3U0Fklu0ATR9nQ0","Crooked Fingers","2005-02-22","https://i.scdn.co/image/ab67616d0000b273670e224e6851bff6ba490838","1","9","282813","","false","0","USMRG0448027","","2016-04-28T20:49:08Z","indie rock","0.412","0.411","9","-11.077","1","0.028","0.775","0.0148","0.112","0.497","103.005","4","","Merge Records","C 2005 Merge Records, P 2005 Merge Records"
"brandon","spotify:track:4lsTebmwwCIZLGLE2itoss","A Dog's Life","spotify:artist:1llUGXhBESnmaCxpBV4zwe","Nina Nastasia","spotify:album:1NrBpmLq5bwKlQfcdvKtCN","Dogs","spotify:artist:1llUGXhBESnmaCxpBV4zwe","Nina Nastasia","2000-01-01","https://i.scdn.co/image/ab67616d0000b273cee94f49ad5e8ac415b3ddc1","1","5","165840","","false","0","USTG30424605","","2016-04-28T20:45:22Z","melancholia","0.479","0.227","7","-12.77","1","0.0561","0.463","0.00712","0.105","0.209","79.698","4","","Touch & Go Records","C 2004 Touch And Go Records, P 2004 Touch And Go Records"
"brandon","spotify:track:3FCmZ3ONp13Wn083Fl2K3H","It All Feels Right","spotify:artist:5juOkIIy18sFw9L30syt1Z","Washed Out","spotify:album:1NTLKANenV7OuwDi37QUhQ","Paracosm","spotify:artist:5juOkIIy18sFw9L30syt1Z","Washed Out","2013-08-13","https://i.scdn.co/image/ab67616d0000b2739b3db3cc70b59dd224c6c35d","1","2","245880","","false","0","USSUB1305502","","2016-04-28T20:19:20Z","chillwave,indietronica,neo-synthpop","0.316","0.748","2","-8.187","1","0.0413","0.000304","0.0139","0.608","0.256","79.337","4","","Sub Pop Records","C 2013 Sub Pop Records, P 2013 Sub Pop Records"
"brandon","spotify:track:4jNQkWhuzqrbqQuqanFFJ6","Where Is My Mind","spotify:artist:3NcPjvA2rp9FPj1JBAXwOS","Maxence Cyrin","spotify:album:21wMUhXhWLew2zsWQhlYEM","Novö Piano","spotify:artist:3NcPjvA2rp9FPj1JBAXwOS","Maxence Cyrin","2010-04-12","https://i.scdn.co/image/ab67616d0000b273142b21bd73f912e8dfd72ade","1","1","165160","https://p.scdn.co/mp3-preview/fa68367a7b42a4e0fb05c6dd038b15f89f93f5e5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","65","FR13Z0900040","","2016-04-28T20:17:04Z","compositional ambient","0.333","0.114","9","-21.255","1","0.0453","0.906","0.96","0.119","0.0566","141.839","4","","Kwaidan","C 2009 Kwaidan records, P 2009 Kwaidan records"
"brandon","spotify:track:7u1367adTTLUNgdioz4UUP","Candy","spotify:artist:2lnn5H36McBxbyhPYg10oj","Wake Owl","spotify:album:0acvVsLSt6A5qVyZl7c6cJ","The Private World Of Paradise","spotify:artist:2lnn5H36McBxbyhPYg10oj","Wake Owl","2014-01-01","https://i.scdn.co/image/ab67616d0000b273c62353ee326c749dfa4f57a6","1","2","259933","https://p.scdn.co/mp3-preview/12f7056843107deb6e54d375b05038bbbf13733d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","CAC4W1400040","","2016-04-28T20:00:29Z","stomp and holler,vancouver indie","0.593","0.808","1","-5.327","0","0.0512","0.115","0.542","0.0886","0.683","176.403","4","","REZOLUTE MUSIC-EMI","C © 2014 Wake Owl, under exclusive license to Rezolute Music, P ℗ 2014 Wake Owl, under exclusive license to Rezolute Music"
"brandon","spotify:track:1deWgqhgAzI6dY35TbKKh7","The Obvious Child","spotify:artist:2CvCyf1gEVhI0mX6aFXmVI","Paul Simon","spotify:album:08tZq3FDsspdU6ycn8Jl2o","The Rhythm Of The Saints","spotify:artist:2CvCyf1gEVhI0mX6aFXmVI","Paul Simon","1990-10-16","https://i.scdn.co/image/ab67616d0000b273cda9f2947d87161a48effb2c","1","1","250226","https://p.scdn.co/mp3-preview/a295e738aa4be05c7271dc71e3c6cf74fef1dac5?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USSM11002341","","2016-04-28T19:55:27Z","classic rock,folk,folk rock,mellow gold,permanent wave,rock,singer-songwriter,soft rock","0.523","0.717","8","-11.611","1","0.0483","0.576","0.00177","0.028","0.969","92.593","4","","Legacy Recordings","P (P) 2010 Paul Simon under exclusive license of Sony Music Entertainment"
"brandon","spotify:track:5rpy9FLqkna2lISKPTS295","Colored Emotions","spotify:artist:6Pled8lBAODAviS574l1Q4","Night Moves","spotify:album:4KTzUzPZM2Cn7WKhbbmqKc","Colored Emotions","spotify:artist:6Pled8lBAODAviS574l1Q4","Night Moves","2012","https://i.scdn.co/image/ab67616d0000b273d6fe58b4c0931f96228cd2fc","1","10","259866","","false","0","GBCEL1200233","","2016-04-27T23:20:06Z","indie rock","0.476","0.652","1","-4.604","0","0.0258","0.613","0.606","0.159","0.229","98.917","4","","Domino Recording Company","C Artwork (C) 2013 Domino Recording Company Ltd, P All recordings (P) 2013 Domino Recording Company Ltd. Manufactured and distributed by EMI Music Australia Pty Limited under exclusive licence."
