"username","Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"angelo","spotify:track:6rbeWjEavBHvX2kr6lSogS","Work Out","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","spotify:album:4skqOUXyBUnzxVPNPxrGWV","Cole World: The Sideline Story","spotify:artist:6l3HvQ5sa6mXTsMTB19rO5","J. Cole","2011-09-23","https://i.scdn.co/image/ab67616d0000b273f8a619752d418f3d6d73b2b2","1","16","234773","","true","3","USQX91100801","spotify:user:angelolicini","2021-05-23T05:05:09Z","conscious hip hop,hip hop,north carolina hip hop,rap","0.831","0.427","2","-6.903","1","0.106","0.0531","0","0.316","0.216","93.004","4","","Roc Nation/Columbia","P (P) 2010, 2011 Roc Nation LLC"
"angelo","spotify:track:6V2D8Lls36APk0THDjBDfE","Started From the Bottom","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:2gXTTQ713nCELgPOS0qWyt","Nothing Was The Same (Deluxe)","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2013-01-01","https://i.scdn.co/image/ab67616d0000b27367ffd8d6bbf399430ba9c044","1","3","174133","","true","3","USCM51300064","spotify:user:angelolicini","2021-05-23T05:05:41Z","canadian hip hop,canadian pop,hip hop,pop rap,rap","0.794","0.522","8","-7.829","1","0.159","0.0328","0","0.156","0.567","86.318","4","","Aspire Music Group, LLC","C © 2013 Cash Money Records Inc., P ℗ 2013 Cash Money Records Inc."
"angelo","spotify:track:3sNVsP50132BTNlImLx70i","Bound 2","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","spotify:album:7D2NdGvBHIavgLhmcwhluK","Yeezus","spotify:artist:5K4W6rqBFWDnAN6FQUkS6x","Kanye West","2013-06-18","https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9","1","10","229146","https://p.scdn.co/mp3-preview/8467fcd7f77c2cdf4264ebf7321166723252b9ef?cid=9950ac751e34487dbbe027c4fd7f8e99","true","87","USUM71307523","spotify:user:angelolicini","2021-05-23T05:05:55Z","chicago rap,hip hop,rap","0.367","0.665","1","-2.821","1","0.0465","0.145","0","0.113","0.31","148.913","4","","Rock The World/IDJ/Kanye/LP6","C © 2013 Def Jam Recordings, a division of UMG Recordings, Inc., P ℗ 2013 Def Jam Recordings, a division of UMG Recordings, Inc."
"angelo","spotify:track:29gsi1zZrZxdStACmTQB0Z","Studio","spotify:artist:5IcR3N7QB1j6KBL8eImZ8m, spotify:artist:07d5etnpjriczFBB8pxmRe","ScHoolboy Q, BJ The Chicago Kid","spotify:album:7Et3bSTLLqdABO1qCxUplS","Oxymoron (Deluxe)","spotify:artist:5IcR3N7QB1j6KBL8eImZ8m","ScHoolboy Q","2014-01-01","https://i.scdn.co/image/ab67616d0000b27336977e237a8f70ec6c990636","1","6","278066","https://p.scdn.co/mp3-preview/6bfb1935066462de89dab59444f15afdcd876404?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","USUM71400323","spotify:user:angelolicini","2021-05-23T05:06:15Z","gangster rap,hip hop,pop rap,rap,southern hip hop,trap,alternative r&b,chicago rap","0.709","0.589","8","-7.776","0","0.0433","0.0507","0","0.0585","0.58","133.922","3","","Schoolboy Q","C © 2014 Interscope Records, P ℗ 2014 Interscope Records"
"angelo","spotify:track:5nN8BwAQDJDguq7Dpd3JQQ","Where Ya At (feat. Drake)","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i, spotify:artist:3TVXtAsR1Inumwj472S9r4","Future, Drake","spotify:album:0fUy6IdLHDpGNwavIlhEsl","DS2 (Deluxe)","spotify:artist:1RyvyyTE3xzB2ZywiAwp0i","Future","2015-07-17","https://i.scdn.co/image/ab67616d0000b273b2592bea12d840fd096ef965","1","3","208026","https://p.scdn.co/mp3-preview/0e609411c35a5e6ac4e883a9e3ef6f9f1454a53a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","68","USSM11505577","spotify:user:angelolicini","2021-05-23T05:06:46Z","atl hip hop,hip hop,rap,southern hip hop,trap,canadian hip hop,canadian pop,hip hop,pop rap,rap","0.813","0.453","1","-6.941","1","0.338","0.0933","0","0.14","0.191","161.997","4","","Epic/Freebandz/A1","P (P) 2015 Epic Records, a division of Sony Music Entertainment"
"angelo","spotify:track:5InOp6q2vvx0fShv3bzFLZ","Know Yourself","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:0ptlfJfwGTy0Yvrk14JK1I","If You're Reading This It's Too Late","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2015-02-12","https://i.scdn.co/image/ab67616d0000b2732090f4f6cc406e6d3c306733","1","4","275840","https://p.scdn.co/mp3-preview/cfd9ec3b216ac1b28c51e1f1750c8264fb7f2a56?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","USUM71502037","spotify:user:angelolicini","2021-05-23T05:07:06Z","canadian hip hop,canadian pop,hip hop,pop rap,rap","0.72","0.412","11","-8.687","0","0.223","0.196","0","0.342","0.179","114.408","4","","Cash Money Records/Young Money Ent./Universal Rec.","C © 2015 Cash Money Records Inc., P ℗ 2015 Cash Money Records Inc."
"angelo","spotify:track:1zi7xx7UVEFkmKfv06H8x0","One Dance","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:3tVQdUvClmAT7URs9V3rsp, spotify:artist:77DAFfvm3O9zT5dIoG0eIO","Drake, Wizkid, Kyla","spotify:album:40GMAhriYJRO1rsY4YdrZb","Views","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2016-05-06","https://i.scdn.co/image/ab67616d0000b2739416ed64daf84936d89e671c","1","12","173986","https://p.scdn.co/mp3-preview/0ee5843f6060102ce4ac239c856c452439e3d9d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","89","USCM51600028","spotify:user:angelolicini","2021-05-23T05:07:16Z","canadian hip hop,canadian pop,hip hop,pop rap,rap,afrobeats,afropop,azonto,nigerian hip hop,nigerian pop,uk funky","0.792","0.625","1","-5.609","1","0.0536","0.00776","0.0018","0.329","0.37","103.967","4","","Cash Money Records/Young Money Ent./Universal Rec.","C © 2016 Young Money Entertainment/Cash Money Records, P ℗ 2016 Young Money Entertainment/Cash Money Records"
"angelo","spotify:track:5mCPDVBb16L4XQwDdbRUpz","Passionfruit","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:1lXY618HWkwYKJWBRYR4MK","More Life","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2017-03-18","https://i.scdn.co/image/ab67616d0000b2734f0fd9dad63977146e685700","1","3","298940","https://p.scdn.co/mp3-preview/f54450b33a17422d771eb9c70f171cb015273dc9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","86","USCM51700072","spotify:user:angelolicini","2021-05-23T05:08:13Z","canadian hip hop,canadian pop,hip hop,pop rap,rap","0.809","0.463","11","-11.377","1","0.0396","0.256","0.085","0.109","0.364","111.98","4","","Cash Money Records/Young Money Ent./Universal Rec.","C © 2017 Young Money Entertainment/Cash Money Records, P ℗ 2017 Young Money Entertainment/Cash Money Records"
"angelo","spotify:track:6UjfByV1lDLW0SOVQA4NAi","Gyalchester","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","spotify:album:1lXY618HWkwYKJWBRYR4MK","More Life","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2017-03-18","https://i.scdn.co/image/ab67616d0000b2734f0fd9dad63977146e685700","1","9","189229","https://p.scdn.co/mp3-preview/b558e79ef02366d29750459bdbc8ccba1b74544b?cid=9950ac751e34487dbbe027c4fd7f8e99","true","70","USCM51700046","spotify:user:angelolicini","2021-05-23T05:08:24Z","canadian hip hop,canadian pop,hip hop,pop rap,rap","0.877","0.391","1","-8.196","1","0.063","0.0317","0.000502","0.0945","0.122","131.018","4","","Cash Money Records/Young Money Ent./Universal Rec.","C © 2017 Young Money Entertainment/Cash Money Records, P ℗ 2017 Young Money Entertainment/Cash Money Records"
"angelo","spotify:track:2bjwRfXMk4uRgOD9IBYl9h","Portland","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:0VRj0yCOv2FXJNP47XQnx5, spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY","Drake, Quavo, Travis Scott","spotify:album:1lXY618HWkwYKJWBRYR4MK","More Life","spotify:artist:3TVXtAsR1Inumwj472S9r4","Drake","2017-03-18","https://i.scdn.co/image/ab67616d0000b2734f0fd9dad63977146e685700","1","11","236614","https://p.scdn.co/mp3-preview/dfac1b8bda55356776cee8705954bfdedfc3c588?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","USCM51700055","spotify:user:angelolicini","2021-05-23T05:08:31Z","canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,melodic rap,rap,trap,hip hop,rap,slap house","0.925","0.443","1","-8.216","1","0.264","0.0172","0","0.276","0.35","136.078","4","","Cash Money Records/Young Money Ent./Universal Rec.","C © 2017 Young Money Entertainment/Cash Money Records, P ℗ 2017 Young Money Entertainment/Cash Money Records"
