"username","Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"emily","spotify:track:46s57QULU02Voy0Kup6UEb","Major Distribution","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1URnnhqYAYcrqrcwql10ft","Drake, 21 Savage","spotify:album:5MS3MvWHJ3lOZPLiMxzOU6","Her Loss","spotify:artist:3TVXtAsR1Inumwj472S9r4, spotify:artist:1URnnhqYAYcrqrcwql10ft","Drake, 21 Savage","2022-11-04","https://i.scdn.co/image/ab67616d0000b27302854a7060fccc1a66a4b5ad","1","2","170501","https://p.scdn.co/mp3-preview/76c5df49f2b36aedeb176565ed2a247b6dce19f6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","74","USUG12208599","","2022-11-07T19:33:45Z","canadian hip hop,canadian pop,hip hop,pop rap,rap,atl hip hop,hip hop,rap","0.908","0.546","8","-10.491","0","0.323","0.0127","0","0.0707","0.225","131.016","4","","OVO / Republic Records","C © 2022 OVO, under exclusive license to Republic Records, a division of UMG Recordings, Inc, P ℗ 2022 OVO, under exclusive license to Republic Records, a division of UMG Recordings, Inc"
"emily","spotify:track:1IHWl5LamUGEuP4ozKQSXZ","Tití Me Preguntó","spotify:artist:4q3ewBCX7sLwd24euuV69X","Bad Bunny","spotify:album:3RQQmkQEvNCY4prGKE6oc5","Un Verano Sin Ti","spotify:artist:4q3ewBCX7sLwd24euuV69X","Bad Bunny","2022-05-06","https://i.scdn.co/image/ab67616d0000b27349d694203245f241a1bcaa72","1","4","243716","https://p.scdn.co/mp3-preview/53a6217761f8fdfcff92189cafbbd1cc21fdb813?cid=9950ac751e34487dbbe027c4fd7f8e99","true","86","QM6MZ2214878","","2022-11-02T17:23:21Z","reggaeton,trap latino,urbano latino","0.65","0.715","5","-5.198","0","0.253","0.0993","0.000291","0.126","0.187","106.672","4","","Rimas Entertainment LLC","C (C) 2022 Rimas Entertainment, P (P) 2022 Rimas Entertainment"
"emily","spotify:track:34ZAzO78a5DAVNrYIGWcPm","Shirt","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","spotify:album:6Kqm5aSp69hTaOHTx38hsD","Shirt","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","2022-10-28","https://i.scdn.co/image/ab67616d0000b2735a5eecf7316209bcdd847584","1","1","181830","https://p.scdn.co/mp3-preview/346ee5bb8d1cb44ccd8ac142282c1cb8dcb0294f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","72","USRC12203632","","2022-10-28T22:25:38Z","pop,r&b,rap","0.824","0.453","3","-9.604","0","0.0968","0.146","0.0273","0.0896","0.552","119.959","4","","Top Dawg Entertainment/RCA Records","P (P) 2022 Top Dawg Entertainment, under exclusive license to RCA Records"
"emily","spotify:track:6c1yUgFlhUHLAM9hSDkVBq","YUKON (INTERLUDE)","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","spotify:album:0GxWXE6ltKk4Gx3WyWLLrW","YUKON (INTERLUDE)","spotify:artist:3MZsBdqDrRTJihTHQrO6Dq","Joji","2022-08-26","https://i.scdn.co/image/ab67616d0000b273d08223fafab14fd3d996c9c0","1","1","141093","https://p.scdn.co/mp3-preview/225582d2a301ec49821a4982fa8ddcc96c59370f?cid=9950ac751e34487dbbe027c4fd7f8e99","true","55","USWB12203738","","2022-10-20T15:59:08Z","viral pop","0.736","0.71","6","-8.497","0","0.091","0.383","0.0351","0.395","0.0728","82.482","4","","88rising Music/Warner Records","C © 2022 88rising Records/Warner Records Inc., P ℗ 2022 88rising Records/Warner Records Inc."
"emily","spotify:track:2xZ0zfuDTv5LxLhEgD82PG","Awkward","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","spotify:album:6FKP2O0oOvZlDkF0gyTjiJ","Ctrl (Deluxe)","spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","SZA","2022-06-09","https://i.scdn.co/image/ab67616d0000b2731882add8fd275c04e322027d","1","20","178000","https://p.scdn.co/mp3-preview/99a14fda9183d4890cd453bf9dd1d73cb2d541b9?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","USRC12202150","","2022-10-15T16:29:46Z","pop,r&b,rap","0.618","0.474","5","-12.097","1","0.0789","0.182","0.000122","0.108","0.397","119.999","4","","Top Dawg Entertainment/RCA Records","P (P) 2022 Top Dawg Entertainment, under exclusive license to RCA Records"
"emily","spotify:track:0ax8NVafraj3HnfCwvnHK4","Loose Change","spotify:artist:6xRlQCMpg8bmkHlluqDF7Z","Devin Kennedy","spotify:album:4Ro30JbwceFUvqFzGqPFoB","Happy Yet","spotify:artist:6xRlQCMpg8bmkHlluqDF7Z","Devin Kennedy","2020-10-01","https://i.scdn.co/image/ab67616d0000b2739c8f35a08eb4617024ea0991","1","5","163500","https://p.scdn.co/mp3-preview/96466a6058f65c1c9aaf8d1ed2528b8c4be944e3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","QZK6H2001400","","2022-10-13T18:39:45Z","bedroom r&b,chill r&b,indie r&b","0.825","0.42","11","-14.702","1","0.0516","0.326","0","0.151","0.781","119.953","4","","Wonderiff Music","P 2020 Wonderiff Music"
"emily","spotify:track:1WFd4cmTiC9SiojMRGTuM6","ride for me","spotify:artist:3R80OE4RViOWbnuvqh0j8a, spotify:artist:5mqw4f8V3r2PBVKCKAkqiY","thuy, John Concepcion","spotify:album:2nYJj90btoAVA4UE0GWz8P","i hope u see this","spotify:artist:3R80OE4RViOWbnuvqh0j8a","thuy","2021-10-29","https://i.scdn.co/image/ab67616d0000b273cec183f5733a3aef9420b38a","1","6","178000","https://p.scdn.co/mp3-preview/4ca162b6b62d569bef2914c6f5c91383afa942b2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","QZLBC2100402","","2022-10-13T17:04:38Z","bedroom r&b,chill r&b,chill r&b","0.631","0.439","2","-9.129","1","0.0399","0.468","0","0.13","0.255","130.014","4","","thuy","P 2021 thuy"
"emily","spotify:track:0Bs3Lwzs8y9BzKUgvFXPUx","say im ur luv","spotify:artist:4ClziihVpBeFXNyDH83Lde","UMI","spotify:album:7ijzh3hVmlwWRxuJGPSoeR","Forest in the City","spotify:artist:4ClziihVpBeFXNyDH83Lde","UMI","2022-05-26","https://i.scdn.co/image/ab67616d0000b2733b289c8a149cc52b49d5dc78","1","3","151906","https://p.scdn.co/mp3-preview/2fc8f7d27a4556f73f32d63e981d0e4a5f2e2e2b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","USRC12200758","","2022-10-13T16:16:15Z","alternative r&b,bedroom soul","0.794","0.571","3","-9.884","0","0.114","0.323","0.000061","0.103","0.809","139.956","4","","UMI/Keep Cool/RCA Records","P (P) 2022 UMI, Inc., under exclusive license to Keep Cool/RCA Records"
"emily","spotify:track:78CpG0pJFe6KC3JjuMeEQu","Halfway There","spotify:artist:0GuaoBVOFuVXuhbrmSD1je","Jolianne","spotify:album:6Xs7i3w3oTmK6j2cpry6sg","Halfway There","spotify:artist:0GuaoBVOFuVXuhbrmSD1je","Jolianne","2020-08-14","https://i.scdn.co/image/ab67616d0000b273c5e50a70ffaf14776b5e76cc","1","1","155000","https://p.scdn.co/mp3-preview/5d6a951a05fe2cf1da7ffc1c5dfc70f18848729e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","FRX202096611","","2022-10-13T14:02:18Z","pinoy r&b","0.646","0.519","5","-6.965","1","0.0298","0.77","0.0000154","0.0752","0.41","95.927","4","","Xvibe Music","C 2020 XVIBE Music, P 2020 XVIBE Music"
"emily","spotify:track:7wMAiWj80CLKSleeDbWMOw","Blinded","spotify:artist:7KoTRIhjkIQy2L8RjWDpfF","Fern.","spotify:album:0J54MemwRGGvGEsxagUx2v","Blinded","spotify:artist:7KoTRIhjkIQy2L8RjWDpfF","Fern.","2020-02-21","https://i.scdn.co/image/ab67616d0000b273ca767d9afbd351f40b0f5b8e","1","1","212000","","false","0","PHU012015922","","2022-10-06T18:04:45Z","pinoy indie","0.48","0.214","3","-10.676","1","0.0372","0.905","0.0000821","0.11","0.168","179.579","3","","mustard music","C 2020 mustard music, P 2020 mustard music"
