"username","Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"emma_f","spotify:track:7LaI3mRTJu66r9HKdv7iBx","Gang Over Luv","spotify:artist:3tlXnStJ1fFhdScmQeLpuG","Brent Faiyaz","spotify:album:5Bp1EX2ypdFnJ5IUyiRl8w","Sonder Son","spotify:artist:3tlXnStJ1fFhdScmQeLpuG","Brent Faiyaz","2017-10-13","https://i.scdn.co/image/ab67616d0000b27358f247ab95be420b4bbbceea","1","2","204841","https://p.scdn.co/mp3-preview/be8fa2e967771019524c162be94e149ec3e0c6fa?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","QM24S1703696","spotify:user:p35d6g0t0jc7hp838cq4e3vez","2023-06-14T21:28:56Z","r&b,rap","0.781","0.277","8","-9.35","1","0.326","0.0408","0.000339","0.0754","0.302","163.987","4","","Lost Kids","P 2017 Lost Kids"
"emma_f","spotify:track:1ljglUWkHT85jxPnO3pJpE","Who Will?","spotify:artist:22vqVhfPJab5kkU9txDGX3","Q","spotify:album:72ccOKjXflWyVQMkaoLYe4","Thoughts","spotify:artist:22vqVhfPJab5kkU9txDGX3","Q","2018-03-08","https://i.scdn.co/image/ab67616d0000b2738dc3d520a45b05e08a6e197c","1","2","92656","https://p.scdn.co/mp3-preview/adda2eac3378277931b1f3b1f0c0ecf94f3f7e7e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USQX92000924","spotify:user:p35d6g0t0jc7hp838cq4e3vez","2023-06-14T21:29:09Z","alternative r&b,indie r&b","0.699","0.0752","8","-19.751","0","0.228","0.964","0.0363","0.106","0.481","64.23","4","","Columbia","P (P) 2018 Boy Meets Euphoria under exclusive license to Columbia Records, a Division of Sony Music Entertainment"
"emma_f","spotify:track:0Gt4nGWoATcQFL38a1NRao","West Savannah (feat. SZA)","spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM, spotify:artist:7tYKF4w9nC0nq9CsPZTHyP","Isaiah Rashad, SZA","spotify:album:6JF49ixyHmOgS0Rsda2k42","Cilvia Demo","spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM","Isaiah Rashad","2014-01-28","https://i.scdn.co/image/ab67616d0000b273986cd6b330f7405b17a604f4","1","6","167276","https://p.scdn.co/mp3-preview/b1ef4b5bc2a12839fdf8afab21a6e4850188d165?cid=9950ac751e34487dbbe027c4fd7f8e99","true","71","TCABT1443717","spotify:user:p35d6g0t0jc7hp838cq4e3vez","2023-06-14T21:29:27Z","hip hop,rap,tennessee hip hop,underground hip hop,pop,r&b,rap","0.652","0.906","9","-4.032","1","0.161","0.13","0.0681","0.504","0.559","125.103","4","","Top Dawg Entertainment","C 2014 Top Dawg Entertainment, P 2014 Top Dawg Entertainment"
"emma_f","spotify:track:051zam2WDIKOLdu4XYpCaA","Claymore (feat. Smino)","spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM, spotify:artist:1ybINI1qPiFbwDXamRtwxD","Isaiah Rashad, Smino","spotify:album:6TQ8nqw43uUOWu7Yqp58ko","The House Is Burning","spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM","Isaiah Rashad","2021-07-30","https://i.scdn.co/image/ab67616d0000b273ac895ae149e004dcbb6367be","1","5","186151","https://p.scdn.co/mp3-preview/eeea852b2427cecae9e1aaf2b3bc6dff44d559e2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","USWB12102064","spotify:user:p35d6g0t0jc7hp838cq4e3vez","2023-06-14T21:29:34Z","hip hop,rap,tennessee hip hop,underground hip hop,alternative r&b","0.688","0.517","1","-10.374","1","0.125","0.632","0.000922","0.0887","0.679","141.287","4","","Top Dawg Entertainment/Warner Records","C © 2021 Top Dawg Entertainment, under exclusive license to Warner Records Inc., P ℗ 2021 Top Dawg Entertainment, under exclusive license to Warner Records Inc."
"emma_f","spotify:track:4bxr2sOVZSLjIN7tQx53ir","Life Is Good (feat. Scribz Riley)","spotify:artist:3QTDHixorJelOLxoxcjqGx, spotify:artist:6UJ1HBEJnAZ1aVPlJZPf61","SiR, Scribz Riley","spotify:album:6rdfmpRVrUn1B7Q8rSCHZj","Life Is Good (feat. Scribz Riley)","spotify:artist:3QTDHixorJelOLxoxcjqGx, spotify:artist:6UJ1HBEJnAZ1aVPlJZPf61","SiR, Scribz Riley","2022-07-08","https://i.scdn.co/image/ab67616d0000b2731eb2ec82ec94ded09faeef4a","1","1","197260","https://p.scdn.co/mp3-preview/3592098f315f932f9e9892ac354ca25915811acf?cid=9950ac751e34487dbbe027c4fd7f8e99","true","54","USRC12202104","spotify:user:p35d6g0t0jc7hp838cq4e3vez","2023-06-14T21:30:11Z","alternative r&b,la pop,canadian contemporary r&b,london rap","0.659","0.675","1","-6.005","0","0.19","0.198","0.00129","0.108","0.19","146.049","4","","RCA Records Label","P (P) 2022 Top Dawg Entertainment, under exclusive license to RCA Records"
"emma_f","spotify:track:6Nle9hKrkL1wQpwNfEkxjh","Chanel","spotify:artist:2h93pZq0e7k5yf4dywlkpM","Frank Ocean","spotify:album:6OGzmhzHcjf0uN9j7dYvZH","Chanel","spotify:artist:2h93pZq0e7k5yf4dywlkpM","Frank Ocean","2017-03-10","https://i.scdn.co/image/ab67616d0000b273a0b780c23fc3c19bd412b234","1","1","210285","https://p.scdn.co/mp3-preview/0eb4e74aaf59feacf5bc4edeaf5e03360eb86385?cid=9950ac751e34487dbbe027c4fd7f8e99","true","79","QZ5C81600019","spotify:user:p35d6g0t0jc7hp838cq4e3vez","2023-06-14T21:30:29Z","lgbtq+ hip hop,neo soul","0.776","0.503","0","-5.732","0","0.237","0.874","0","0.112","0.473","110.134","4","","Blonded","P 2017 Blonded"
"emma_f","spotify:track:3uouaAVXpQR3X8RYkJyitQ","CYANIDE","spotify:artist:20wkVLutqVOYrc0kxFs7rA","Daniel Caesar","spotify:album:4mvxoogQn8p84Wz17zTHnJ","CASE STUDY 01","spotify:artist:20wkVLutqVOYrc0kxFs7rA","Daniel Caesar","2019-06-28","https://i.scdn.co/image/ab67616d0000b2737607aa9ae7904e1b12907c93","1","2","194959","https://p.scdn.co/mp3-preview/5069a8ff35f6c416c290b9da7c2e094a9702b3b6?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","QM6N21983282","spotify:user:p35d6g0t0jc7hp838cq4e3vez","2023-06-14T21:30:50Z","canadian contemporary r&b","0.589","0.652","10","-7.498","1","0.373","0.704","0.00055","0.125","0.486","158.49","4","","Golden Child Recordings","C (C) 2019 Golden Child Recordings, P (P) 2019 Golden Child Recordings"
"emma_f","spotify:track:45PxuJqJBnPXZKLxoo9Apj","SUPERPOSITION","spotify:artist:20wkVLutqVOYrc0kxFs7rA, spotify:artist:0hEurMDQu99nJRq8pTxO14","Daniel Caesar, John Mayer","spotify:album:4mvxoogQn8p84Wz17zTHnJ","CASE STUDY 01","spotify:artist:20wkVLutqVOYrc0kxFs7rA","Daniel Caesar","2019-06-28","https://i.scdn.co/image/ab67616d0000b2737607aa9ae7904e1b12907c93","1","7","263794","https://p.scdn.co/mp3-preview/1310571e8f9f5184c1e94fc84bab83668da1d1a2?cid=9950ac751e34487dbbe027c4fd7f8e99","true","63","QM6N21983376","spotify:user:p35d6g0t0jc7hp838cq4e3vez","2023-06-14T21:30:58Z","canadian contemporary r&b,neo mellow,singer-songwriter","0.589","0.279","4","-11.209","1","0.0408","0.911","0.000128","0.087","0.333","115.656","4","","Golden Child Recordings","C (C) 2019 Golden Child Recordings, P (P) 2019 Golden Child Recordings"
"emma_f","spotify:track:61Emqg95O9zo1GNOcyxq4Y","For Tonight","spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP","Giveon","spotify:album:5cAd6WOG1zVNQ2KDCOLtuf","For Tonight","spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP","Giveon","2021-09-24","https://i.scdn.co/image/ab67616d0000b2739b93bd3173fd6d51ac4dcca2","1","1","193821","https://p.scdn.co/mp3-preview/4e6dbeddcccf59e02bd6f601bfc34e26b0290ce3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","68","USSM12106837","spotify:user:p35d6g0t0jc7hp838cq4e3vez","2023-06-14T21:31:39Z","r&b","0.442","0.517","9","-7.807","1","0.0548","0.0699","0","0.114","0.2","79.867","4","","Epic","P (P) 2021 Epic Records. With Not So Fast LLC."
"emma_f","spotify:track:51Ful1v7b81FchIFFTAQ05","World We Created","spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP","Giveon","spotify:album:1zHR48K6XtWYm6bhrw4J6C","TAKE TIME","spotify:artist:4fxd5Ee7UefO4CUXgwJ7IP","Giveon","2020-03-27","https://i.scdn.co/image/ab67616d0000b2733317fc12f8b9a9a0b8459766","1","2","193466","https://p.scdn.co/mp3-preview/61b8fa3ab8a8689311ce82dbc4c84ff548530a58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","USSM11914369","spotify:user:p35d6g0t0jc7hp838cq4e3vez","2023-06-14T21:32:05Z","r&b","0.589","0.507","0","-7.085","1","0.0661","0.271","0","0.335","0.33","144.137","4","","Epic/Not So Fast","P (P) 2020 Epic Records. With Not So Fast LLC."
